tweet,label
mt kenya rally people decision nd proved alliance,neutral
loading fren concession somebody,neutral
evekoi2 kbcenglish hi toto sundownerkbc,neutral
hope kneeling god s mercy things tough need god s intervation cograts,neutral
hapo nyuma like ngina kenyarrata,neutral
yellow sky meals,neutral
mchiriiii cyprianongeri1 embu comes produced percent highest country,fact
inviting sundownerkbc kbcenglish starting mins relieved meantime listen demis rousso s blanca section desiderata s child universe,neutral
god forbid t likes sudi state house,neutral
world join youy excellent democratic economics revolution kenya democracy history celebrate rest world large kenya kenyans democracy won kenyaelections2022,neutral
know u clown like t shows joke makes sense,neutral
victory speech appreciated deputy president initiating crusade women powerful leadership position election unlick campaigns proved kenya kwanza women agenda,fact
deal god promise keeper psalm 34 billymiya mwalimumbaruk hon,neutral
votes wsr kiarie mca udai loose,neutral
man president elect,fact
urgent need bigger table man truly delivered thefifthcc,neutral
shellacking victory nigh gleeful aura pork m mulling inaugurate kasarani nyayo gardens fit billmahustlers site itakua wapi miloo254 mutiga justriua wm,neutral
t u think repeat burnt children kiambaa supporters,fake
congrats brother davischirch nick olentutuk fayee jack sitieneiagui,neutral
verdict president elect issues election addressed court law azimio remains strong hero forever,fact
nehawadekar newshour celebrating t,neutral
congratulations order entire kenyakwanza team courtesy iebc responsibility respect decision kenyans th iebcresults2022kenyaelections2022,fact
saw promised land stepped congratulations mr president,fact
congratulations excellency president republic kenya kazi iendelee youth l learnt lean understanding ways acknowledge god shall direct path,fact
jay baraka nehawadekar newshour surely violence lacked story cover,neutral
congratulations president elect god bless,fact
congratulations,fact
congrats th god serve liberate nation sectarianism feudalism wsrthe5th,fact
7some trust chariots trust horses trust lord god congratulations amid humiliations ve proved s god heaven congratulations excellency,fact
peace congratulations,fact
modernemeid took,fake
fuwadii lets wait s comeback,fake
best wishes offer congratulations president elect kenya h e people kenyan following successful conclusion elections kenyaelections2022 kenya peaceful iebc,fact
uncle willy hongera sana president elect,fact
president elect god bless kenya,fact
congratulations president elect,fact
new boss c c congratulations unit kenya peaceful way advice positive way u right hand,fact
room vengeance looking looking future country needs hands deck forward president elect,fact
congratulations coronation president elect republic kenya god guide path lead greatness,fact
congratulations best serve th president republic kenya,fact
eagerly waiting book published man congratulations thpresidentelect,neutral
congratulations president elect dr looking forward continue working government public service job efficiently honestly complete dedication people nation margaret chase smith,fact
victory signifies son peasant president great republic,fact
jayfreakay kazi kwako wsr,fact
congratulations president elect republic kenya wishing god s blessings lead kenyans new assignment kenyaelections2022 kenyakwanza,fact
edmnangagwa international recognition truly hurt,neutral
sir goals interests aligned im confident skills expertise great asset administration d love opportunity meet talk work,neutral
suzzeye keerulanah ata sijaskia vibaya,fake
thanks god giving th president republic kenya,fact
end dynasties congratulations president elect,fact
st cv sent,neutral
somebody knows job security,neutral
m farmaajo victory victory republic somalia sompundit abdiwahabsheik7,neutral
salute tallying center,neutral
congratulations president elect deputy elect thank fellow kenyans remaining calm maintaing peace,fact
nehawadekar newshour pray peace,fact
congratulations mastered art politics tidal wave sheer surging lifehe current architect kenya politics kenyadecides2022,fact
gone congratulations th dr kenyadecides2022 kenyadecides,fact
azimiooooo running away facts,fake
wasted time,neutral
chief agents azimio refused signed form c,fact
arrival mother positive sign doubt t bring family crying ceremony,neutral
wish offer congratulations president elect republic kenya h e doubt serve country distinction god help fulfill vision great country kenyanelection2022,fact
man ahmednasir abdullahi aka grandmullah aka sc play chess chess strategy requires thought tactics require observationhe mastered art strategy observant excellent belief executed,neutral
congratulations order look forward seeing build cohesive kenya godspeed,neutral
appealthe duty h e th president dr assuming office form commission inquiry conduct disgraced iebc commissioners kenyaelections2022,neutral
god bless remember promised men uniform ve seen ve dealt goon lekina,neutral
hon request bring seat dado tuneya won tanariver rigged goons azimio e gaddae people tanariver stood efforts play role,neutral
potrayed loyalty support time best unable,fact
want leader need need proved wrong kenyans seen protect care azimio fuck,neutral
congratulations president elect dr deputy president elect,fact
congratulations president elect doubt task,fact
welcome home general,neutral
th gooooooo congratulations mr president excellence dr,fact
answer question,neutral
congratulations,fact
congratulations boss party leader president elect hon dr good kenyans including kondele,fact
congratulations th president elect,fact
thinks s win let,neutral
congratulations excellency president elect president elect close allies needs tone rhetoric reconcile country act true title bears president symbol national unitykenyaelections2022 thefifth iebc,neutral
thing want asap lets,neutral
ball team deliver mombasa governorship,fact
congratulations president elect,fact
congrats matiriot,fact
elections taught need loyal friends reach dreams probably destiny helpers senior needed loyal friends kenya chosen destiny s helper leadership gods given,neutral
assimio tallying centre alias sponsored fictitious opinion polls biased campaign kwaheri kwaheri kwaheri kaikai kicker,fake
vocation travel world enjoy life fullest god add u years u kenyans suffer kenyans irredeemable elect individuals shouldn t powere,neutral
edmnangagwa thank mr president acknowledged wishes,fact
congratulations th president kenya,fact
gentleman salute willis,neutral
deserved win,neutral
election political merchants server wide open infotrakltd tifaresearch god faithful,neutral
votes kk,neutral
congratulations th president kenya,fact
congratulations th president kenya formed government centre king makers kenyaelections2022 kenyadecides2022 statehouse breakingnews,fact
congratulations,fact
iebc kenya good reporting cnn kenya choice kenya prosper,fact
ni kujipanga mapema,neutral
chela alas,neutral
congratulations,fact
