tweet,label
mara hii hatdanganyiliwi na kupunguziwa bei ya chakula kwani they ve forgotten the elections are nigh,neutral
@user i love the question ameulizwa na msee wa taifa leo that why did he wait from 2015 until now we are going to elections for him to tells kenyans to register their sim cards,neutral
"reddington and dembe have managed to dismantle/dislodge/annihilate the cabal elizabeth keen mumemwonaif you know, you know",neutral
@user chebukati nini inamsumbua @user s image must be on the ballot ndio wenye hawajadecide waone picha waogope na wapigie martha,neutral
raila will still vie for president in 2027 and shoot the last bullet atwoli wa ma-chain has said so long baba is alive he will be on the ballot raila odinga should be preparing his concession speech ruto-@user to statehouse azufreawkl,fake
@user @user @user @user huyu ni msee wa azimio kindly ongeeni na yeye and remind him tht we shall still be brothers even after elections and dragging personal issues kwa siasa won t help,fact
if agents at the polling stations took jpeg format of form 34a at what point did it change to pdaf format at the iebc portal weuh chebukati ana mengi ya kujibu pale sck sinamaoni langujicho sisemikitu,neutral
"oyaa, ata kama bado mmekaza juu ya kenya elections 2022 on whether nani ndio cic between babathe5th or rutothefifth mjue merchandise for the new premierleague season is still available at 1300/ plain, 1700/ printed",neutral
@user atutishi after all its the same team tht we had lust elections so no big deal amefanya kazi iwe raisi sana,neutral
juu ya hio story wacha niwatch i am groot this kenya elections 2022 is too unpredictable,neutral
in 2016 the then president of gambia yahya jammeh conceded defeat and later on annulled the elections terming them as having unacceptable abnormalities gikunda ameamua aje na sisi,fact
kanairo business community ni deep state maze niggas only demonstrate during general elections sai biz zmetingwa hawabongi venye hao urant kwa national televisions,neutral
the message is very clear today eldoret will be peaceful before and after elections kurabilanoma,fact
hizi elections ziishe juu akuna watu walikuwa wananiudhi kama kama vixen wa katerina na junet,neutral
getengah luoja25 ngashfn osiche_ unaanguka elections na landslide,fake
climbing the mountainwhere are baba followers in mt kenya cand here it s @user all the way to the ballot,neutral
@user mimi pia kama ningevote hawa ndio wangefanya waende incase of repeat elections nitakuwa wa kwanza,neutral
@user lol that printed ballot paper was so kawaida even printing firms in kenya could do a better job anyway chebukati had to make sure weta gets 10percent from the greeks ni sawa maybe they were printed in uganda just me thinking,fake
dear wazalendo @user @user @user @user @user would you mind to interpret this clause in view of yesterday s iebc commissioners businesses,neutral
@user your government is that s why they bring wazungu observers to tell them if the elections are credible have you ever seen kenyan election observers in the us,neutral
@user @user if they had option for non of the above in the ballot paper ningevotecall me ignorant but wont waste my time voting thieves who regrouped and changed coalition names saying kosokoso of change,fake
@user rehearsal ya new opposition tearsgas lazima come august 9 after asimio losses the elections mambo bado,neutral
alaa iebc used second set of results forms judiciary report reveals supremecourt thedawnofjustice,fact
peace is a daily a weekly a monthly process gradually changing opinions slowly eroding old barriers quietly building new structuresncic kenya @user undpkenya election bila nomaletspeacewin,neutral
@user do you think those words earns him anything in the ballot most are making jokes of it this is desperacy of high level mumekwisha nyinyi,neutral
ilikuwa unafika 49 ukienda kuekelea blada kwa roll unasahu tena unaanza saizi candidates ni 15 na mko ballot box ya kwanza and remaining 5 to go mind you one ballot box ilikuwa inachukuwa at least 1 hour ku count oosggtef8s,neutral
shida ya azimio and the 4 iebc commissioners led by juliana cherera ni they think that we do not understand bodmas and rounding off figures to the nearest decimal point the former pm raila odinga always said kenyans are ignorant well we are not acheni kutubeba mafala,neutral
am just wondering how elections materials have been effectively distributed across the country yet unga ya 100 hasn't gone beyond the millers kenya is a comedy if not a crime scene nationafrica @user kenya @user @user marthakarua @user,neutral
2022 elections @user kazi ni kazi @user chief hustler will iam s ruto 4 president,neutral
a @user @user about the kashamba sameheni martha tu she needs somewhere to grow some waru when kenyans reject her at the ballot,fake
do you think young people have a role to play in ensuring peaceful general elections kenyayaamani stevejuma08 @user @user @user,neutral
alafu by the way will kenyans need any proof of vaccination to vote in the 2022 general elections @user swala nyeti its @user kenyantraffic,neutral
sasa ni uhuru ame cheza kama yeye ama ni nini juu the rogue commissioners said the elections were done well but the results are rather opaque,fake
the ongoing youth voter education training enhances understanding of the constitutional opportunities for youth in leadership and governance in kenya an nyc partnership officer mr mary njoki expounds on the ongoing fursaindemocracy challenge by nyc uchaguzi wa amanige2022,neutral
"yawa kateni hizo simu,tuko site freedom has come freedom has finally arrived",neutral
@user @user uhuru will not be on the ballot let s talk sense here nani,fact
@user cherera alead iebc incase of a repeat election because raila says so hawa watu husoma katiba ama wako above it,neutral
@user hamjambo tina na munai salamia dr wango hivi tina mbona watu wengine wanachukulia elections kama hawatashindwa na iwapo mrengo a washindwe na b ni njia ipi mwafaka juu unaona wengine wanatishia wenzaoogaltina abdimunai driveonreloaded,neutral
tuambiane ukweli leo as we head for the upcoming elections what are the qualities of a good leader politician unatafuta nini kwa politician wako as you go for the ballot,neutral
cut us that christian crap hakuna mutongoria ametoka mbinguni mlimchagua kwa ballot,neutral
we were told that baba s votes were being protected at bomas all of a sudden iebc system is allegedly hacked and his votes have been stolen @user @user @user @user @user saitabao @user rephaeltuju ati,fake
ballot box inafika gichagi lakini huduma bora kwa mwananchi haifiki,neutral
@user becareful daktari about the kakamega govship you look forward to capture and remember my words just before the general elections which you lost it ll be beneficial to you and the people of kakamega county,neutral
@user amekataa kazi amesema anaenda all the way to the ballot,neutral
already according to data kenya kwanza is at 41percent in ukambani last elections the other side of the current azimio people had nearly 95percent the ground has shifted and votes have already crossed over in many parts of the county ~ dr alfred mutua merufmnews bfjptsaxwa,fake
